2026-02-01 00:00:05 | ERROR | search | Unhandled exception type=ValueError message=unexpected None (env=prod, region=ap-southeast-1, ip=17.27.69.161, request_id=tyjcj90h9zfswx73, trace_id=jdsmnw6y8xds3ot3vizkp9cc, ua="curl/8.4.0")
2026-02-01 04:40:04 | ERROR | frontend | Connection refused dependency=redis (env=dev, region=me-south-1, ip=179.107.182.5, request_id=ujajoj3vpec51y4f, trace_id=9dixqxo02sbuaqcab8naui06, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:40:09 | ERROR | billing | Payment gateway returned 504 provider=paypal (env=prod, region=us-east-1, ip=254.141.139.86, request_id=nipz65vkrtonomsn, trace_id=vinoluvznke7jvsm9oaft3md, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:40:17 | ERROR | cache | DB timeout while fetching user profile user_id=4703 (env=prod, region=ap-southeast-1, ip=125.162.242.159, request_id=20nhm5cjmdc92jzc, trace_id=cs1u436vpuy5q57f00wdexce, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:40:18 | ERROR | email | Data validation error: missing required field field=user_id (env=prod, region=eu-west-1, ip=73.146.178.46, request_id=nlb7cufmd6sxu2er, trace_id=00bcreb1wifmt9jx2bka0hp1, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:40:27 | ERROR | kms | Write operation failed: storage quota exceeded bucket=staging-uploads (env=prod, region=eu-west-1, ip=23.155.250.172, request_id=z348bqyo866osa9f, trace_id=omewzq2hrma1y4qjq8rbd2n5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:40:59 | ERROR | storage | Payment gateway returned 502 provider=stripe (env=prod, region=ap-southeast-1, ip=218.69.133.250, request_id=qzlumm9yyskrfrw9, trace_id=w62q1uljku0irvrl69rrsbfz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:41:02 | ERROR | cdn | DB timeout while fetching user profile user_id=5207 (env=prod, region=me-south-1, ip=183.225.155.167, request_id=2xjrkm4pkkll4w5x, trace_id=hzlxp7eskeqhsyfk5lu8764v, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:41:14 | ERROR | gateway | Data validation error: missing required field field=user_id (env=prod, region=us-east-1, ip=171.94.250.61, request_id=vokphxzij1bz1mef, trace_id=6rkhjo320joslsx2i9orqbpz, ua="PostmanRuntime/7.36.0")
2026-02-01 04:41:39 | ERROR | worker | DB timeout while fetching user profile user_id=8967 (env=staging, region=ap-southeast-1, ip=245.127.25.111, request_id=kzgb3r2a36j4gq82, trace_id=rs1sgi6qzcj0871n9czk11d9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:41:56 | ERROR | storage | Upstream service unavailable dependency=redis (env=prod, region=ap-southeast-1, ip=174.52.173.143, request_id=0b1v83h9hrpjjzne, trace_id=dqqknrm7w1sl494ifjvsn2hc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:41:59 | ERROR | payments | Data validation error: missing required field field=email (env=staging, region=ap-southeast-1, ip=113.32.20.161, request_id=73yym2uybv3g1v7j, trace_id=pvcg75q3ifxpj5sa9lffpl4g, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:42:25 | ERROR | db | Payment gateway returned 502 provider=stripe (env=prod, region=us-east-1, ip=249.156.25.85, request_id=by89bxsn7q2cp01r, trace_id=3kx9o4dvcp8uc7s8rnf5jm5o, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:42:38 | ERROR | storage | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=eu-west-1, ip=201.115.4.154, request_id=fgcnafwu9nxpmout, trace_id=nrt50yxm31l5qndcanedg5qw, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:42:41 | ERROR | scheduler | Payment gateway returned 504 provider=stripe (env=prod, region=eu-west-1, ip=203.12.167.136, request_id=jnep7s6p79fjqf1l, trace_id=shvbynkal8hhp4c9whi060x9, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:43:07 | ERROR | orders | Unhandled exception type=IOError message=null value (env=staging, region=ap-southeast-1, ip=85.118.243.67, request_id=juxd9vyor09w91o5, trace_id=rc7jq5zgz38k6iqb7g0dtrkv, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:43:19 | ERROR | auth | Upstream service unavailable dependency=email-smtp (env=prod, region=ap-southeast-1, ip=84.15.111.202, request_id=yeo8r43b7zh35qk2, trace_id=pbruyyx51jq6zu341qpl83bl, ua="PostmanRuntime/7.36.0")
2026-02-01 04:43:38 | ERROR | inventory | Worker crashed: out of memory rss_mb=6148 (env=dev, region=me-south-1, ip=123.62.100.122, request_id=zrh8lq4gdnp6q0tx, trace_id=utq5vk2ptlkly111efyxxhxf, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:43:41 | ERROR | api | Data validation error: missing required field field=address (env=dev, region=ap-southeast-1, ip=49.55.43.118, request_id=jjux0subdgakg7ia, trace_id=jdhlqct03eycr1tpo4ze4t5j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:43:51 | ERROR | orders | Service dependency not responding dependency=redis (env=staging, region=us-east-1, ip=52.2.251.159, request_id=xy4g1dx1dv49zpd0, trace_id=kmn7z5n9vso7qw02m39hvu5x, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:44:18 | ERROR | cache | Connection refused dependency=orders-api (env=prod, region=ap-southeast-1, ip=167.193.155.214, request_id=t3ixr2hebt0rxqma, trace_id=2bxh42orazyfuhnyb9pd1zbt, ua="PostmanRuntime/7.36.0")
2026-02-01 04:44:20 | ERROR | db | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=ap-southeast-1, ip=217.43.241.133, request_id=sr4976ffb56a9qr4, trace_id=f4geu7uyjd98gnfrr4ylopdb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:44:31 | ERROR | gateway | DB timeout while fetching user profile user_id=1465 (env=staging, region=eu-west-1, ip=86.136.220.182, request_id=dctq6i0mbj75svr4, trace_id=zzj52tjom72x4ua787sim45e, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:44:42 | ERROR | db | Payment gateway returned 503 provider=stripe (env=prod, region=eu-west-1, ip=251.8.242.11, request_id=5bi7tmjfqacdql79, trace_id=go3obp41izde9mtmso2ac2ev, ua="curl/8.4.0")
2026-02-01 04:45:18 | ERROR | frontend | Payment gateway returned 401 provider=paypal (env=prod, region=us-east-1, ip=185.22.97.142, request_id=eb7ewaptqz899nfj, trace_id=s3vahf052s6h0n5qehlxj5p6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:45:26 | ERROR | gateway | DB timeout while fetching user profile user_id=1256 (env=staging, region=me-south-1, ip=254.21.69.152, request_id=eab4jbzi9few4drr, trace_id=lx5uaalyxle1hfzb5lsc1olg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:45:43 | ERROR | worker | Service dependency not responding dependency=cdn-edge (env=staging, region=us-east-1, ip=239.225.235.43, request_id=mghc94yzqxnej0oz, trace_id=shafjfk3006i9cmjt0tjsle4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:46:12 | ERROR | inventory | Authentication failed due to invalid token user_id=7760 (env=staging, region=us-east-1, ip=9.31.31.218, request_id=kf3yyijui6j75coi, trace_id=5hhuxwtb3im0ng6fxc5fpcww, ua="curl/8.4.0")
2026-02-01 04:46:15 | ERROR | notifications | Worker crashed: out of memory rss_mb=437 (env=prod, region=eu-west-1, ip=202.108.141.149, request_id=tutz08dpivm1jhn1, trace_id=1612cy96b1oxgyrboxqvts2g, ua="PostmanRuntime/7.36.0")
2026-02-01 04:46:36 | ERROR | profile | Payment gateway returned 500 provider=adyen (env=prod, region=us-east-1, ip=103.252.36.31, request_id=anqghkrp0a5oaaix, trace_id=i9lqistglwfbb8i2r7eyhy4q, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:46:53 | ERROR | api | Payment gateway returned 500 provider=stripe (env=staging, region=us-east-1, ip=248.127.241.158, request_id=1uon4frl8keffgu2, trace_id=lw9dfn1hig8ncok64b3nym0h, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:46:57 | ERROR | gateway | Authentication failed due to invalid token user_id=2409 (env=prod, region=us-east-1, ip=238.240.122.56, request_id=12iloc5gnm1olvq9, trace_id=bh4wx0h7s63mwv59jngkeie8, ua="curl/8.4.0")
2026-02-01 04:47:14 | ERROR | payments | Unhandled exception type=RuntimeError message=invalid format (env=dev, region=ap-southeast-1, ip=176.138.45.23, request_id=qt3etz0si195mb9w, trace_id=tx7ewbog3d930y58vzp5eomo, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:47:23 | ERROR | inventory | Data validation error: missing required field field=sku (env=prod, region=me-south-1, ip=126.143.228.188, request_id=ha691l5yb46kfg7j, trace_id=eeypelyhcivza794bvddrjr6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:47:33 | ERROR | search | Worker crashed: out of memory rss_mb=3160 (env=prod, region=ap-southeast-1, ip=224.247.99.78, request_id=yeg4n33uc2rgadah, trace_id=80un3mxvat31u7xagers6vhx, ua="curl/8.4.0")
2026-02-01 04:47:47 | ERROR | scheduler | Worker crashed: out of memory rss_mb=3037 (env=prod, region=us-east-1, ip=89.127.107.154, request_id=tqunqxjd9kpqn7om, trace_id=llua52yticetym6pqazi5quo, ua="PostmanRuntime/7.36.0")
2026-02-01 04:47:55 | ERROR | frontend | Upstream service unavailable dependency=postgres (env=prod, region=us-east-1, ip=72.16.120.39, request_id=ujyuwpe79qjdxjj9, trace_id=2e7vmz8mjat2h6n4cotlbta9, ua="curl/8.4.0")
2026-02-01 04:47:57 | ERROR | orders | Write operation failed: storage quota exceeded bucket=staging-uploads (env=staging, region=me-south-1, ip=142.146.164.2, request_id=ujqdn1tla7qwa3pk, trace_id=h2ds21i2da0fk579thhvw9sd, ua="PostmanRuntime/7.36.0")
2026-02-01 04:48:06 | ERROR | inventory | Authentication failed due to invalid token user_id=8509 (env=prod, region=eu-west-1, ip=17.196.23.127, request_id=1o2p12a8iad8qepo, trace_id=iuqta61mgz1806isp2l87qhb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:48:18 | ERROR | inventory | Payment gateway returned 504 provider=stripe (env=staging, region=ap-southeast-1, ip=172.93.144.28, request_id=6rntxpg6hys2c3ju, trace_id=29nenupsmcj2gro8g1rnwjok, ua="curl/8.4.0")
2026-02-01 04:48:23 | ERROR | api | Write operation failed: storage quota exceeded bucket=analytics-exports (env=prod, region=me-south-1, ip=87.109.234.79, request_id=79n5szikejqay39f, trace_id=j3ibbdhdzgphg641itd3s732, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:48:29 | ERROR | storage | Connection refused dependency=redis (env=prod, region=ap-southeast-1, ip=73.244.243.247, request_id=o7ap3k7midpq3vwl, trace_id=4ep9h1mx94kjstidofc9zdek, ua="curl/8.4.0")
2026-02-01 04:48:32 | ERROR | cache | Connection refused dependency=email-smtp (env=prod, region=ap-southeast-1, ip=216.75.1.170, request_id=shjhqfcay5n9ykz1, trace_id=bsw4lyawdgaiqnz8kscb4ep0, ua="PostmanRuntime/7.36.0")
2026-02-01 04:48:51 | ERROR | billing | Data validation error: missing required field field=amount (env=prod, region=me-south-1, ip=97.158.242.151, request_id=5a0omoacv75xasb4, trace_id=4dxb10vf7qmhki8xwpjywal2, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:48:53 | ERROR | billing | Unhandled exception type=TimeoutError message=unexpected None (env=prod, region=us-east-1, ip=223.187.38.242, request_id=zx7s4bvvqk4u3dea, trace_id=0lg7xdxffqp44zf1wwz3k0v1, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:10 | ERROR | storage | Service dependency not responding dependency=s3 (env=dev, region=eu-west-1, ip=14.4.70.217, request_id=5bzh28p8h8cxf58n, trace_id=w0dy18qvp1dkcb2x55dizphr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:12 | ERROR | cache | Unhandled exception type=TimeoutError message=null value (env=staging, region=ap-southeast-1, ip=11.166.248.152, request_id=qzwcbcvv55vzywtk, trace_id=k3tcoaixwnho8ur6x94gotmc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:49:21 | ERROR | auth | Worker crashed: out of memory rss_mb=5526 (env=prod, region=me-south-1, ip=115.171.179.109, request_id=nlbnhiizupf5admy, trace_id=y96ivb47coc579httiwkkbio, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:49:31 | ERROR | frontend | Write operation failed: storage quota exceeded bucket=prod-backups (env=prod, region=me-south-1, ip=25.115.193.155, request_id=pcq02wh7b1al2fwa, trace_id=1ixmr7e8tth5z6d3cr2z6g46, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:38 | ERROR | frontend | Service dependency not responding dependency=postgres (env=dev, region=us-east-1, ip=150.36.121.230, request_id=u4ahuq7t4b00ifcl, trace_id=vg8ii18edqfrhrdbduko13s0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:49:39 | ERROR | scheduler | Connection refused dependency=cdn-edge (env=prod, region=us-east-1, ip=111.176.25.140, request_id=3f3etmr8nmz3jwzm, trace_id=c2yqi4jofsch0iwhbjz7pmfq, ua="PostmanRuntime/7.36.0")
2026-02-01 04:49:44 | ERROR | notifications | Authentication failed due to invalid token user_id=1754 (env=dev, region=eu-west-1, ip=201.247.71.157, request_id=cesu8g0s2j0bv8t8, trace_id=qz0gj0wff4a9ymdknn6i2dqx, ua="curl/8.4.0")
2026-02-01 04:49:48 | ERROR | profile | Unhandled exception type=PermissionError message=permission denied (env=prod, region=eu-west-1, ip=181.156.169.179, request_id=zdr81wx6qb8gja3u, trace_id=1zuflrz5z3mlsds0tg8orzrg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:50:05 | ERROR | scheduler | Write operation failed: storage quota exceeded bucket=analytics-exports (env=staging, region=ap-southeast-1, ip=209.81.175.140, request_id=317x7u20xlalykxj, trace_id=0wihrti77wk7n6veb07gvpx9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:50:07 | ERROR | gateway | Data validation error: missing required field field=user_id (env=prod, region=us-east-1, ip=135.199.86.129, request_id=4lazq8wrv4zp8hyo, trace_id=5qgchhdi525di3c0gervw337, ua="PostmanRuntime/7.36.0")
2026-02-01 04:50:14 | ERROR | profile | Worker crashed: out of memory rss_mb=832 (env=prod, region=eu-west-1, ip=48.180.73.96, request_id=t5zf3mzso234jdmc, trace_id=nmxg1htl3dr20igontwitrq7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:50:24 | ERROR | payments | Connection refused dependency=email-smtp (env=prod, region=ap-southeast-1, ip=72.180.1.15, request_id=q3d4s66qxo73d1s4, trace_id=6hofur2ec9ykc4sz8c1cgeij, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:50:57 | ERROR | cdn | Connection refused dependency=email-smtp (env=prod, region=me-south-1, ip=158.234.217.23, request_id=juxb083dcbeclxsc, trace_id=9z9og14qjrwrngnim16lb3j1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:51:06 | ERROR | cache | Data validation error: missing required field field=address (env=prod, region=ap-southeast-1, ip=30.153.27.34, request_id=yhiev4qrqpfw0n0v, trace_id=q2o0qmlwlh8dolx847b0lok6, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:51:31 | ERROR | db | Upstream service unavailable dependency=s3 (env=prod, region=us-east-1, ip=116.35.11.203, request_id=b72nev4cbrt6oaa3, trace_id=0o7glpdq2wihchzphsn46dvv, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:51:40 | ERROR | billing | Payment gateway returned 503 provider=paypal (env=prod, region=eu-west-1, ip=62.177.133.146, request_id=tvgzkn21g8si3vdq, trace_id=xtt13c4n3v0ty052p7yu0ovb, ua="curl/8.4.0")
2026-02-01 04:51:46 | ERROR | cdn | Worker crashed: out of memory rss_mb=2416 (env=prod, region=ap-southeast-1, ip=94.52.180.234, request_id=z59vdx6uoylgnmv0, trace_id=17pz3qstegzcdgncb2fazk7d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:51:50 | ERROR | gateway | Upstream service unavailable dependency=search-index (env=staging, region=us-east-1, ip=89.70.26.206, request_id=dqngx0i71saaztxq, trace_id=rd4ej8lgw5wfjwv1wcveoo2o, ua="PostmanRuntime/7.36.0")
2026-02-01 04:52:24 | ERROR | cache | Service dependency not responding dependency=stripe (env=staging, region=us-east-1, ip=181.41.155.70, request_id=3ronejkuxoddrt1o, trace_id=eb24koz30bcivvbdspitmd3g, ua="PostmanRuntime/7.36.0")
2026-02-01 04:52:31 | ERROR | orders | Worker crashed: out of memory rss_mb=3087 (env=prod, region=eu-west-1, ip=159.220.151.77, request_id=l3seqdf3wdo0ixb4, trace_id=wl4x07yihylz6mb51n4gidxt, ua="PostmanRuntime/7.36.0")
2026-02-01 04:52:40 | ERROR | payments | Payment gateway returned 502 provider=adyen (env=prod, region=ap-southeast-1, ip=116.129.57.89, request_id=skr1idjuaneocszg, trace_id=facxa4nn0wfeo6yyhcu1xjon, ua="curl/8.4.0")
2026-02-01 04:52:43 | ERROR | cache | Upstream service unavailable dependency=search-index (env=staging, region=ap-southeast-1, ip=154.23.124.249, request_id=33zfy87otlygi1dj, trace_id=vlbay9eib2w3wt8glcoswznk, ua="PostmanRuntime/7.36.0")
2026-02-01 04:53:09 | ERROR | api | Write operation failed: storage quota exceeded bucket=prod-uploads (env=staging, region=me-south-1, ip=94.133.246.153, request_id=3uwg28x7s9lr2sgc, trace_id=s8kcey2s7h1hnnjqrzed41lb, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:53:13 | ERROR | gateway | Service dependency not responding dependency=cdn-edge (env=prod, region=me-south-1, ip=110.121.95.254, request_id=mq3y753rhmz67pej, trace_id=knkod84l49xvk281hhugjfzr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:53:19 | ERROR | analytics | Data validation error: missing required field field=email (env=dev, region=ap-southeast-1, ip=47.204.23.236, request_id=d7otmijpippk3lkh, trace_id=2x2vf30a80nyewpx6zuo8f08, ua="PostmanRuntime/7.36.0")
2026-02-01 04:53:44 | ERROR | notifications | Upstream service unavailable dependency=s3 (env=staging, region=me-south-1, ip=146.206.51.69, request_id=9mf3qxiotlrdabc3, trace_id=x3mtofdaki850lh3eg94orlh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:53:55 | ERROR | cache | DB timeout while fetching user profile user_id=9788 (env=prod, region=me-south-1, ip=147.19.12.135, request_id=73r3w91birgg9lhg, trace_id=gfuhk14qwev8itx053oj8bt1, ua="PostmanRuntime/7.36.0")
2026-02-01 04:53:56 | ERROR | storage | Data validation error: missing required field field=token (env=prod, region=us-east-1, ip=143.46.116.243, request_id=2f5vx1i4xclpp0qm, trace_id=cqmaxdaz84k0vdmuak3ollel, ua="curl/8.4.0")
2026-02-01 04:54:40 | ERROR | db | Worker crashed: out of memory rss_mb=3776 (env=staging, region=eu-west-1, ip=98.166.103.253, request_id=7umbugzzo942s22l, trace_id=v0dlo048brfouk9kofuoori7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:54:56 | ERROR | notifications | Service dependency not responding dependency=cdn-edge (env=staging, region=ap-southeast-1, ip=121.132.206.223, request_id=7rf9w4ixkuq0ov24, trace_id=2ove37h5x0awx0anf8ozeee6, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:55:36 | ERROR | scheduler | Data validation error: missing required field field=address (env=staging, region=me-south-1, ip=223.1.37.180, request_id=h694ec8zw54o84x6, trace_id=5b6my957wnr1dd4moqbfq13e, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 04:55:44 | ERROR | kms | Worker crashed: out of memory rss_mb=936 (env=prod, region=eu-west-1, ip=197.51.166.44, request_id=arlc2db4d31ls9m2, trace_id=jy1wofwfdcp2tunm5fjh5jxc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 04:55:51 | ERROR | gateway | Data validation error: missing required field field=amount (env=staging, region=ap-southeast-1, ip=57.100.119.225, request_id=jo0e45q697d0qzjp, trace_id=t3yy012b593icslqfxdzm5jy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:56:28 | ERROR | orders | Worker crashed: out of memory rss_mb=7070 (env=prod, region=us-east-1, ip=76.149.56.109, request_id=5f64ff6d3v39m9s8, trace_id=580r1e1ikpwcdoyniy6ri9n1, ua="curl/8.4.0")
2026-02-01 04:56:52 | ERROR | scheduler | Service dependency not responding dependency=s3 (env=prod, region=me-south-1, ip=6.169.83.23, request_id=7x5twojyslob2dtm, trace_id=1kik901mc8zgq3pqy0xbmyzv, ua="curl/8.4.0")
2026-02-01 04:57:04 | ERROR | billing | Service dependency not responding dependency=payments-api (env=prod, region=ap-southeast-1, ip=184.3.247.85, request_id=irbffzrptchi61pp, trace_id=fapjuj18vbops3dg56gh0not, ua="PostmanRuntime/7.36.0")
2026-02-01 04:57:06 | ERROR | api | Connection refused dependency=search-index (env=dev, region=us-east-1, ip=121.187.126.7, request_id=ncx73d68oeqzwowu, trace_id=hjxh9m8c2c9vg1gg3dwk1rr3, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 04:57:24 | ERROR | notifications | Upstream service unavailable dependency=cdn-edge (env=prod, region=eu-west-1, ip=50.135.61.122, request_id=2ezdr4qdx8rda4wq, trace_id=95u0il6msi47rafgwjtvlmst, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 04:57:30 | ERROR | scheduler | Service dependency not responding dependency=s3 (env=prod, region=us-east-1, ip=253.197.218.98, request_id=40jhrjfpqpkkdsod, trace_id=kfaxvv3t8k804mko4t4cwi0r, ua="PostmanRuntime/7.36.0")
